text,label
"Пользуюсь,сим девайсом,недели 3 так-очень доволен!Батарею держит 2 суток,но это при пользовании интернетом,играми там всякими(тенет,кстати,все)При обычном использовании,думаю,хватит суток на 4.
Недостаток только камера,которая на улице делает довольно хорошие снимки,но стоит чуть уменьшить освещение,как появляются шумы.
Синий цвет,вообще огонь! Рекомендую.",1
"Очень долго выбирала смартфон, пересмотрела кучу обзоров, перечитала кучу отзывов и в итоге остановила свой выбор именно на этой модели, в наличии не было ни в одном из наших магазинов, только под заказ, оформила заявку, правда срок доставки стоял аж 12 дней, но ДНС очень порадовали, доставили гораздо быстрее, буквально дня за 4! Я была просто счастлива, когда забрала его, очень уж он мне понравился!
Так что очень рекомендую, берите, не пожалеете!",1
"Рекомендую камеру к покупке, для интернета отличный вариант все летает и открывается моментально, экран отличный.",1
"Народ, - это супердевайс, все ловит, все летает. Советую для приобретения всем. За первый вечер (17:00-00:00) умудрился посадить 50% батареи, что шли с завода (восстановление всех моих приложений+обновление системы+постоянно включенный ГПС, 4Г),- не забывайте отключать wi-fi и 4Г перед сном, чтобы батарея не разряжалась ночью! Экран очень чуткий и отзывчивый. Вроде все написал, ничего не забыл, Если что спрашивайте",1
"Ребята, это- бомба! взял за 11990, за 3 дня до киберпонедельника. Все летает, все ловится, батареи на 2 дня хватает, жду чехол на него, бамперу не доверяю, вообще всем пользователям советую либо флип, либо книжку сразу приобрести, Экранов на него даже в Китае нет. Тем не менее советую всем, просто супер телефон!",1
"Купил телефон 2 месяца назад и ни разу не пожалел. Если не ронять его на кафель и внимательно подойти к настройкам камеры, то не придется ныть, что телефон УГ и не стоит своих денег! 4G ловит прекрасно, сеть не теряет, громкость и качество звучания динамика я бы оценил на 4 из 5. Во время разговора, собеседник и я его слышим друг друга хорошо. Во время игр немного греется, как и другие смартфоны, сейчас это уже норма. Мне заряда хватает на день, если не играть, не сидеть в инете, то должно хватить на 2-3 дня. К недостатку я бы отнес отсутствие светового индикатора на событие (смс или пропущенный вызов) на лицевой стороне, т.к. он расположен под кнопкой включения/блокировки, и если телефон лежит в стороне боком, но не видно событий. За все время использования ни разу не зависал, тьфу 3 раза. В целом достойный аппарат за свои деньги. Рекомендую тем, кто не гонится за модным названием и не готов за это переплачивать.",1
"Вот прошло 20 дней эксплуатации, проявил себя аппарат отлично. Не глючил, не зависал, и вот сеголня утром, не сработал будильник, я прснулся сам, на нем мигает синий индикатор, и смартфрн не реагирует ни на какие кнопки, я его не ронял, не заливал, ни перепрошивал. Тут же я вспомнил про описанные его выходы из строя и расстроился. Но все обошлось, конструкция хоть и не позволяет вынуть из него батарею, нореагирует на трехкнопочный метод как у самсунгов серии А, нажал и удержал в течении 3-5 секунд уменьшение, увеличение громкости и кнопку питания, смарт завибрировал и не включился, с третьего раза пришел в себя. Ниче не сбросилось не стерлось. Буду юзать дальше!",1
"Мне нравится, walking war robots -летает, другие игры с трех мерной ., красивой графикой тоже летают, для мегя это важно. В комплекте есть еще одно защитное стекло, что радует, чехол купил классный к нему сразуде тут же в днс, телефон в него лег как влитой. В общем посмотрим, пока меня оночень устраивает.",1
"телефон бомба, ни разу не пожалел, что купил его. Более чем добротный дисплей: цвет, углы обзора, достаточная плотность пикселя на дюйм. Аккумулятор держит глобально, для 3К больше дня, как манна небесная. Неслабые матрицы у камер, запись видео в высоком разрешении, стабилизатор изображения. Процессор не греется. В эксплуатации быстер, серфинг по вкладкам гуглхрома, посиделки в скайпе без промедления. Высокий балл в антуту. Защита от чужих пальцев жестовым паролем. и многое другое. Приемник тв ловит все федеральные каналы.",1
"Не стал писать минусы, потому что наравне с плюсами они не значительны. Ну и не писал про плюсы, которые должны быть в любом современном смарте, как навигаторы,экран,связь.",1
"Сравнений делать не буду, владел аппаратами с разными спецификациями. То, что имею, меня тешит. Со старта не всплыло досадных минусов, перфомансов с погашением экрана и пропаданием связи не наблюдал.",1
"У смартфона параметры, в принципе, стандартные (2 Гб ОЗУ и 16 Гб ПЗУ). Но чем же он меня тогда зацепил? Во-первых, удобная форма корпуса. Да-да, «лодочка» оказалась более юзабельной, чем стандартный прямоугольник. А в ладони она сидит вообще шикардосно! Во-вторых, телетюнер. К массе обычных смартфонных развлечений теперь добавился и телевизор. А что, довольно удобно и себя отвлечь от бесконечной прокрутки новостных лент в интернете, и детвору свою в детской больнице усыпить потешными мультиками. Так что, как обычный юзер ставлю смарту обычную пятерочку).",1
Второй телефон этой марки. Не концентрировал внимание на косяках и на практике их не обнаружил. Заметил по сравнению с предыдущем моделью допиленность интерфейса и большего баланса между производительностью и экономией энергии. Затраченные деньги окупает.,1
"Телефон очень удобный, две сим карты, отлично держит батарея, работает все, не тормозит, даже когда открыто довольно много приложений одновременно.",1
"Заряд на день активного использования хватает что не может не радовать, игры без тормозов идут, камеру особенно не оценил, не часто я снимки делаю",1
"Неплохой аппарат, вполне стоит своих денег. Наушники не проверял. Для такой ёмкости аккумулятора относительно быстрая полная зарядка (около 3 часов). В целом аппаратом доволен.",1
"При обычном режиме работы, т.е. без тяжелых игр и просмотра фильмов онлайн, держит батарею 2,5-3 дня. Батарею после покупки надо разрядить до полного выключения и только потом уже  заряжать до конца. Если активно играть, слушать музыку и сидеть в инете, то где-то на день-полтора. Отлично идут игрушки типа тайных комнат, квесты. Из приложений мной установлены мессенджеры плюс соцсети. Пока все тянет. Если уехать на пару дней и забыть зарядник, то вполне выдержит, если не грузить ничем тяжелым ( примерно в режиме смс, звонки, соцсети).",1
"Телефон покупался для пожилого человека, в целом покупкой довольны. Звук хороший громкий, но это при условии что установлена mp3 композиция на звонок т.к. встроенные сильно пережаты и звучат ужасно. Есть встроенное радио которое работает без дополнительной антенны, но включать его не удобно т.к. оно находится глубоко в меню, для пожилого человека найти его вряд ли получится, очень плохо что для него не сделали отдельной кнопки, или хотя бы назначили быстрый запуск по примеру фонарика. В целом покупкой довольны, пока работает без нареканий",1
"мать довольно!и это самое главное.видит время на экране.поставил на звонок её любимую песню Изабелла Юрьева-если можешь прости.рекомендую флешпамять сразу купить к телефону что бы записывать треки а то стандартные ужастные.фонарик светит нормально.ночью подсветить где лекарства на табурете лежат самое то
+",1
"Полагаю, что комментарии излишни. Телефон тянет и на 900 рублей, а стоит всего +600. Как и все ""кирпичики"", живучий, удобный, маленький, по бокам оконтовочка серая нравится и слегка загнутая снизу обрезиненная клавиатура. Нет смысла брать похожие телефоны за +1000, если можно взять этого надёжного малыша. Заряд держит больше недели",1
"В соотношении цены и качества он безусловно отличный вариант. Простой рабочий телефон и флешка идет на 8гБ а не на 4гБ максимум. Не много не понятно с наушниками, почему то мои несколько наушников не подошло хотя разъем тот что надо. Подошли только новые с гарнитурой.",1
"в целом,аппарат мне понравился.   Блютус-гарнитура работает.    фонарик пригодится.   не помешал бы виброзвонок.  аккумулятор держит 5-7 дней,хотя как использовать...",1
"За такую цену, вы не найдёте аналогов, с такими параметрами. Позвонить можно, что ещё? Добавлю любителям радио: Нужна гарнитура для радио, простые наушники не подходят.",1
"Если б у него не было бесполезной камеры (минус к цене) и был бы монохромный дисплей (минус к цене, плюс к автономности), это был бы идеальный телефон – «король звонилок».",1
"Изначально купил другой телефон (DEXP)  но при проверке заказа он почему то не заряжался. В итоге увидел на витрине этот и взял сразу по внешнему виду. Могу сказать не прогадал в купе с хорошими наушниками звук вполне приличный.

-Удобный клавиши (не китайский пластик)
- Да камера ту конечно скорее лишняя
- Заряд держит  2 дня ( разговоры по 1-1,5 в день + музыка постоянно) если говорю меньше 
то спокойно все 3-4.

В общем доволен твердая четверка для цены и класса как звонилка.

p.s брал к основному смартфону как запасной телефон.",1
Удобный и прочный телефон с хорошей батареей - подзаряжать приходится в среднем раза три за две недели пользования.,1
"Нормальный по качеству и стильный на вид телефон, при средней интенсивности использования держит батарею 4 дня примерно",1
"Стильный телефон с металлическом корпусе с приличным функционалом, хорошим качеством сборки и надежной батареей.",1
"Прочный и функциональный телефон с отличной батареей, тем, кому больший функционал не нужен или ищущим запасную трубку, советую присмотреться",1
За свои деньги хороший телефон. Заряжаю раз в 3-4 дня. От камеры многого не ждите. Хорошая звонилка. Слышно собеседника хорошо. Только стекло экрана царапается быстро.,1
"У меня было много разных смартфонов, какие то терял, что само в негодность приходило, последний вот упал и треснул дисплей. Короче говоря одна беда! А некоторые еще и в кредит были куплены, то до сих пор выплачиваю за них. Мне для работы телефон нужен был, чтобы и размеров не большой и функционал был вполне современный! Свой взгляд остановил на LEXAND LPH1 . Мне он сразу приглянулся, небольшой, функциональный и с интересным таким дизайном. Перед покупкой начал разбираться в его достоинствах естественно) Мне важно было что он зарядку долго держит, да и заряжается оперативно! Меню простейшее, все понятно и легко. Короче говоря, я не думаю что такой телефон разобьется или сломается, начнет глючить и так далее. Мне всегда нравилась простота в обращении, а для работы это особенно важно. В общем, я приобрел его и не пожалел. Пользуюсь и всем вполне доволен. По деньгам стоит нв районе тысячи рублей, легко за наличные приобрести его. Так что плюсов хоть отбавляй. Ну это конечно же лично мое мнение и кто то может и не согласится)))",1
"Покупала себе в качестве рабочего телефона, т.е. основной смысл был в том, чтоб просто звонил, без всяких наворотов - качественная камера есть в планшете, в интернет вхожу с компьютера. Больше всего интересовала емкость батареи - в этой модели, в принципе, она меня устраивает, дня на 3 при частой эксплуатации хватает, думаю, вполне достаточно. Динамик достаточно громкий, звонок не услышать сложно, да и под будильник не проспишь. Имеются 2 слота для сим-карт (очень удобно для людей, которым приходится пользоваться услугами сразу двух мобильных операторов), но лично я использую только один. Иногда в дороге использую телефон в качестве плеера (благо, карту памяти вставить можно), ну или радио слушаю. Что особенно нравится - благодаря простоте и очень маленькому размеру таскать с собой можно куда угодно, в самый крошечный карман или клатч поместится без проблем. Ну и при падении или сильном ударе не разбивается, что немаловажно для моих кривых ручек, из которых вечно все выскальзывает) Думаю второй такой же купить, только другой расцветки, тоже в качестве рабочего, но теперь уже для мужа",1
"Этого красавца я приобрела совсем недавно, и пока минусов не обнаружила. Больше всего привлек дизайн – маленький, скорее даже миниатюрный кнопочный телефончик, он скорее смотрится как «умный» аксессуар. Начинка при всей компактности телефона достойная – 2 сим-карты, сплот для флеш-памяти (поддерживает до 32 Гб, более чем достаточно!), камера слабенькая - всего 0,3 Мп – но фотографии получаются норм. Этот малыш хорошо ловит радио, кстати, я его чаще всего и использую как плеер. Очень советую всем, кто занимается спортом, на пробежках или в спортзале он очень удобен – помещается в карман, а если случайно и повредите его, не жалко, за такую цену можно снова купить. Хотя сломать его вряд ли получится – корпус телефона полностью выполнен из металла. В управлении предельно прост, к тому к нему прилагается подробная инструкция на русском языке. Что касается аккумулятора, то его емкости (400 мА ч) хватит на несколько часов беспрерывных разговоров. В режиме ожидания зарядка держится до 4 дней. Заряжается очень быстро, примерно за 3 часа под завязку. Зарядник трансформируется – можно использовать в качестве USВ-кабеля.",1
"Сейчас живем во время современных технологий и теперь телефоны - это просто компьютер, который может все, даже если у тебя сейчас большой телефон с огромным экраном и не важно, что он не помещается в карман - это абсолютно нормально. Сейчас время такое. А ведь в любом случае, нужен такой телефон, чтобы так сказать, на всякий случай. Который бы выручал, когда под рукой нет основного телефона, или нужны дополнительные номера для связи. Именно в совокупности этих обстоятельств я и выбрал себе телефон Лександ Мини. А что? Идеальный аппарат, который на вид очень симпатичный телефон, плюс ко всему у него металлический корпус, который его делает надежным и прочным телефоном. Также есть мп3 и блютус, т.е есть все необходимые функции для жизни. Этот телефон я всегда использую, как вспомогательный или когда еду в какую-нибудь экстримальную поездку, в который бы мог потерять свой дорогой основной телефон. А с этим можно идти куда хочешь и не будешь пережевать. И еще, для похода. он вообще идеальный, так как размеры очень маленькие, его в сумку кинул и забыл про него. Плюс ко всему у него хорошая антенна и поддерживает 2 сим карты.",1
"Идеальный аппарат для тех, кому нужен именно телефон, а не мини компьютер. Компактный (запросто помещается в кармане брюк без выступов), функционал обычному телефону соответствует. После смарта кнопки кажутся маленькими, но быстро привыкаешь. Звук конечно не HiFi, но громкий и для телефонного звонка пойдет.",1
"Пользуюсь этим малышом уже почти год. Купил сотовый телефон Lexand Mini LPH1 из-за невысокой цены и ""без особых наворотов"", т.е. отсутствие у меня потребностей (выход в интернет, крутая камера...) Аккумулятор мощный, для потребностей малыша хватает 400 мАч на пару-трое суток с выполнением многочисленных звонков по работе без дозарядки. Падал несколько раз на пол и ""живой"". Навигационная клавиша - это просто и удобно. Я доволен покупкой.",1
"Приобрел сотовый телефон LEXAND Mini LPH1. Главное достоинство в этой модели вижу в ее простоте и доступности. Емкость батареи которой комплектуется данная модель 400 мА⋅ч Li-Ion, при желании можно приобрести дополнительную батарею . Так же имеется органайзер с широким набором полезных функций в виде будильника, календаря и других. Есть цифровая фотокамера разрешением 0.3 Мп. Есть мультимедийные опции такие как MP3 аудио плеер и 3gp видео плеер, как раз для хранения подобных файлов аппарат совместим с картами памяти microSD, microSDHC. Проблем со связью и посторонних шумов в динамике нет. Достойный телефон за такую цену.",1
"недавно приобрел совсем миниатюрный телефон Lexand MINI LPH1. Он предназначен именно для совершения звонков, не перегружен посторонними функциями. В результате этого батарея держит заряд очень долго. Телефон рассчитан на две сим-карты, также есть диктофон, радио и MР3-плеер. Но главное достоинство этого телефона – его небольшие размеры и достаточно долгий заряд батареи. А весит он всего 75 грамм.",1
"Купила телефон для звонков и ничего более. Люди,  Вы чем недовольны, хотите что-то большее, покупайте стоимостью от 10 000. А эта модель для звонков.",1
"телефон для своего ценового сегмента вполне даже хорош , удобно отправлять смс, проигрывание музыки по папкам",1
"Аккумулятор хорошо держит зарядку, громкий и мощный звук, качественная сборка, ничего не лифтит, не скрипит и не шуршит, супер аппарат",1
Телефон для тех кто отправляется в длительные путешествия ну и т.д. у меня продержал зарядку 33 дня ! Рекомендую ! Даже не жалко 800 рублей :),1
в целом телефон хороший для не требовательного пользователя или же для пожилого человека.огорчило что люфтит крышка возможно это косяк первых партий.один динамик не критично если выставить громкость на минимум.цветной экран печаль выцветает на ярких солнечных лучах уж лучше как на 1280)в целом телефоном доволен т.к. знал что беру_!в качестве 2-ого телефона самое то или если юзать как пару для планшета тоже актуально,1
дёшево и компактно. посвежее 1280. годится для любых целей. и как второй и как основной телефон. Не садится. Заряжается ну очень редко. С его энергопотреблением на нем можно неделями болтать без умолку.,1
"Хорошая сборка, не скрипит, лишних зазоров между крышкой и корпусом не обнаружено. Легкий (я уже и забыл что телефоны бывают такими невесомыми). Динамик тихий и вам будет лучше слышно собеседника если приложите телефон к уху «спинкой»
1-я зарядка: 108 часов работы, общая длительность вызовов 55 минут 
2-я зарядка: 130 часов работы, общая длительность вызовов 45 минут
«Заметки» - полезное приложение для тех кто составляет список покупок перед походом в гипермаркет, или забывает годовщины и дни рождения.
«Черный список» - избавил меня от смс-спама. Телефон позволяет заблокировать и телефонный номер и интернет-адрес, с которых приходит спам-рассылка.
Телефон может говорить текущее время. Поставил этот звук на будильник, так как люблю поваляться перед тем как встать.",1
"До этого пользовалась Самсунгами, которые неоднократно ломались/подвисали. Разочаровалась в этой фирме, плюс не захотелось больше переплачивать за бренд. Не жалею, что приобрела данный телефон. Полностью оправдал мои ожидания",1
"После Huawei другие телефоны и в руки брать не хочется. Посоветовал друзьям, двое из них купили такие же и очень довольны",1
"Аппарат реально радует за свои деньги. Все работает адекватно, понятно и без глюков. Отличная фирменная прошивка, обновлять которую для своих аппаратов производитель не забывает. Вот недавно прилетело EMUI 5.0 на Android 7 c ядром Linux 4.1, до того были EMUI 4.1, Android 6, Linux 3.16. Телефон стал отзывчивее и шустрее, только после обновления перестал работать GPS-модуль, обратился в поддержку (она есть и реально работает, дозвониться легко), предложили просто сбросить на заводские настройки после обновления, так и сделал - GPS заработал. Кстати GPS быстро находит спутники после включения, буквально за 10 секунд.",1
Отличный телефон для человека как я.С руками не из того места.Мне очень нравится и надеюсь расстанусь я с ним не скоро.,1
"Народ! я не понимаю зачем покупать телефоны по 40-60к, когда есть такие как 5c, тем более цена реально смешная 11,5, осенью брал за 16тыс., что тоже не особо много за него.",1
"долго выбирал модельку , остановился на этой. нормальный, отличный телефон, сыну такой же приобрёл. пользуюсь 9-10 месяцев , всё устраивает.",1
"Очень трудно пока привыкается к новому расположению кнопок. На прошлом телефоне они были сбоку. Особых недостатков пока не почувствовала. Пока устраивает практически всё. Нравится, что будить телефон можно постукиванием. У аппарата очень приятная эргономика. Очень удобная и приятная на ощупь задняя крышка. Очень дружелюбный и понятный интерфейс. Экран радует ровно столько, сколько я на него смотрю. Цвета, чёткость, яркость, всё это просто на высоте. В первые дни постоянно смотрела видео и очень удивило, что не уставали глаза. В общем, аппарат очень приятный. Пока не пожалела, что остановилась конкретно на нём. Да и цена, в принципе, особенно не напрягла.",1
В общем отличный смартфон. Только обязательно сразу в пленку его и в чехол противоударный. И портативное зарядное устройство иметь при себе.,1
"Отличный телефон в соотношении цена/качество.  Хороший динамик, с задней стороны корпуса, не приглушается звук когда телефон лежит на плоскости. Ёмкость аккумулятора 2300 мАч – это не мешает смартфону держать заряд 1.5 дня (а порой и 2) при обычном использовании с включенным интернетом. Экран IPS 5.3 с олеофобным покрытием. Гибкость настроек помогут разнообразить пользование телефоном, широкий спектр индивидуальных настроек. Есть возможность разблокировки телефона двойным нажатием на экран, также при двойном нажатии на кнопки громкости открываются камера и режим рисования. Форма устройства очень удобно лежит в руке, покрытие корпуса устойчиво к царапинам и имеет рифлёную поверхность.",1
"Очень довольна покупкой! Я купила черный, по сравнению с белым он выглядит шикарно. Отличный дизайн, смотрится просто улетно!) Телефон не скользит в руке, экран практически не оставляет отпечаток. Камера отличнейшая, еще понравилось то что можно фотографировать жестом и голосом, а селфи получаются вообще классные, качество фоток класс. Аккумулятор в обычном режиме у меня держит около 1.5 дней.",1
"Приобрела эту модель 3 дня назад. Взяла белого цвета, выглядит очень презентабельно. В руке не скользит. Боялась, что экран 5,3” будет великоват для моей ручки, но все клавиатуры (как для набора номера, так и для сообщений) можно сместить в одну сторону для нажатия одним пальцем! Это очень удобно, не надо никуда тянуться. Кнопка блокировки очень удобная, первый раз непривычно конечно, но по итогу «+» за придумку. Интернет летает, загружается все быстро. За 13 000 руб мне кажется замечательный телефон.",1
"за эту цену грех жаловаться. Мне кажется все что можно запихнуть в телефон за эти деньги- все есть. Мне очень нравится. Пользуюсь недавно, всего месяц, но пока что ни разу не подводил.",1
"Телефон на 2 симки, удобное переключение на экране. Удобно, что кнопка блокировки и регулировки звука находится сзади, быстро к этому привык. Цвета насыщенные, приятные для глаза, отличное качество картинки. Звук хороший и объемный. Есть режим чтения, очень удобно и приятно читать, глаза совсем не устают. Батарейка отличная, хватает на целый день легко.",1
"Идем дальше. Какое-то время спустя, телефон перестал заряжаться (т.е. просто может всю ночь пролежать на зарядке и зарядиться всего на 15%) и адски грелся так, что его невозможно было взять в руки... Данная проблема тоже решилась благодаря перепрошивке.
Но на этом счастье не закончилось...Не прошло и полгода, как отказал микрофон. Я всех прекрасно слышу,а  меня никто не слышит. Сейчас телефон находится в СЦ (за полгода второй раз), не знаю, что скажут.
Ну и о ""мелких"" минусах, которые для меня, например, не играют большой роли:
нет 4G =( Это, конечно, не критично, но всё же обидно. Муж покупал Сони ZL 4 года назад, у него и то есть 4G... ну да ладно)
Да, действительно, в комплекте, на удивление, нет гарнитуры! Тоже, конечно, не критично, но просто вопрос почему? на всех сони (по крайней мере, которые у меня были), даже на  walkman самых дешевых и то всегда были наушники. 
Батарея греется, особенно летом, даже если он лежит в тени в прохладном месте.
Корпус телефона какой-то... даже не знаю как сказать... в общем, я постоянно боюсь, что он выпадет у меня из рук, очень уж скользкий, но это тоже решаемо за счет чехлов (которых в нашем городе, к слову сказать, нет). 
Вот, пожалуй, из минусов всё.
В общем, что могу сказать. Телефон этот мне дарил на днюшку муж (выбирала сама, он меня отговаривал от него), сначала радости не было предела, но потом как пошла эта ""черная полоса ремонта"", радости от подарка поубавилось((( Может быть, конечно, мне такой косячный телефон достался, ничего не могу сказать, раз на раз ведь не приходится. Но пока это не самая лучшая соня из всех, что у меня были... Если бы у меня была возможность, я бы, наверное, купила другую Соню, а так буду ждать свой кирпичик из ремонта, посмотрим, что скажут в СЦ... В целом-то телефон неплохой (если исправить все косяки), но за такие деньги могло бы быть и лучше, я считаю.
И да, совет всем, кто хочет его брать, не поленитесь, купите на него защитное стекло, хотя бы универсальное.",1
"Телефоном я доволен.  Своих денег стоит.
Телефоном пользуюсь ну очень часто. 
Вообщем хороший телефон что ещё говорить,  что хотел сказать я описал выше. 

Если кто-то думает ""покупать или не покупать"" то могу сказать покупайте. Жалеть о покупке телефона врятле будете. 

Надеюсь я кому-то помог в решение вопросов. 

Телефон в исполнении с ноября 2015года.  


(реальный покупатель, не вкоем случаи не расценивать как рекламу)",1
"В целом аппаратом довальна. Красивый,удобный,легкий. Интернет летает,камера делает шикарные снимки. Подкачала память,но это легко исправить картой памяти.Батарею хотелось бы посильнее.Ну и цена ему 13 -14 тыщ ,не больше.
P.S-захотела я себе чехол в цветочек силиконовый,пошла покупатть,а мне сказал продавец,что на такую бюджетную модель только откидные в трех цветах чехлы есть и однотонные силиконовые(((",1
"Сильно падал на пол в квартире около 5 раз все работает но... после 2 падения с ускорением на асфальт треснул экран. Советую покупать чехол и защитное стекло-СРАЗУ.Благо все работает,трещина незначительная.",1
